DATAFLOW,LAST UPDATE,freq,declarant,partner,product,flow,stat_regime,indicators,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2015-01,27024.8,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2015-02,18216.9,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2015-03,28687.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2015-04,14789.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2015-05,16203.4,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2015-06,13550.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2015-07,12022.1,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2015-08,9162.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2015-09,15724.7,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2015-10,18801.0,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2015-11,25929.0,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2015-12,19889.7,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2016-01,28998.7,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2016-02,28072.8,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2016-03,21551.7,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2016-04,15364.2,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2016-05,16913.0,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2016-06,9203.0,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2016-07,12823.1,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2016-08,10167.4,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2016-09,8228.5,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2016-10,9186.8,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2016-11,11185.1,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2016-12,9397.4,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2017-01,6189.0,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2017-02,5940.8,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2017-03,11663.2,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2017-04,7332.6,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0003,100199,1,1,QUANTITY_TON,2017-05,11021.8,
